,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,season
39470,2014,7,3,14,212.0,22,28.0,1000.0,SE,3.58,0,0,Summer
39471,2014,7,3,15,177.0,22,29.0,999.0,SE,5.37,0,0,Summer
39472,2014,7,3,16,175.0,22,30.0,1000.0,SE,8.5,0,0,Summer
39473,2014,7,3,17,167.0,22,29.0,1000.0,SE,10.29,0,0,Summer
39474,2014,7,3,18,161.0,22,29.0,1000.0,SE,13.42,0,0,Summer
39475,2014,7,3,19,150.0,23,28.0,1001.0,SE,15.21,0,0,Summer
39476,2014,7,3,20,153.0,22,28.0,1000.0,SE,18.34,0,0,Summer
39477,2014,7,3,21,206.0,23,26.0,1001.0,cv,0.89,0,0,Summer
39478,2014,7,3,22,237.0,23,25.0,1001.0,cv,1.78,0,0,Summer
39479,2014,7,3,23,250.0,23,25.0,1002.0,cv,2.67,0,0,Summer
39480,2014,7,4,0,295.0,23,25.0,1002.0,SE,1.79,0,0,Summer
39481,2014,7,4,1,291.0,23,24.0,1002.0,NE,0.89,0,0,Summer
39482,2014,7,4,2,299.0,23,24.0,1002.0,NW,0.89,0,0,Summer
39483,2014,7,4,3,303.0,23,24.0,1002.0,NW,1.78,0,0,Summer
39484,2014,7,4,4,293.0,22,24.0,1003.0,NW,2.67,0,0,Summer
39485,2014,7,4,5,281.0,22,24.0,1004.0,NW,3.56,0,0,Summer
39486,2014,7,4,6,259.0,23,24.0,1004.0,NW,6.69,0,0,Summer
39487,2014,7,4,7,226.0,23,25.0,1004.0,NW,9.82,0,0,Summer
39488,2014,7,4,8,201.0,22,26.0,1005.0,NE,1.79,0,0,Summer
39489,2014,7,4,9,185.0,22,28.0,1005.0,NW,3.13,0,0,Summer
39490,2014,7,4,10,153.0,23,30.0,1005.0,cv,0.89,0,0,Summer
39491,2014,7,4,11,145.0,23,31.0,1005.0,cv,1.78,0,0,Summer
39492,2014,7,4,12,152.0,22,32.0,1005.0,cv,3.57,0,0,Summer
39493,2014,7,4,13,137.0,23,31.0,1004.0,cv,5.36,0,0,Summer
39494,2014,7,4,14,137.0,23,34.0,1004.0,cv,7.15,0,0,Summer
39495,2014,7,4,15,139.0,23,33.0,1004.0,SE,4.02,0,0,Summer
39496,2014,7,4,16,178.0,23,32.0,1004.0,SE,8.04,0,0,Summer
39497,2014,7,4,17,200.0,24,30.0,1004.0,SE,12.06,0,0,Summer
39498,2014,7,4,18,213.0,23,29.0,1005.0,SE,16.98,0,0,Summer
39499,2014,7,4,19,148.0,22,28.0,1005.0,SE,21.0,0,0,Summer
39500,2014,7,4,20,194.0,22,27.0,1005.0,SE,22.79,0,0,Summer
39501,2014,7,4,21,172.0,21,26.0,1007.0,SE,25.92,0,0,Summer
39502,2014,7,4,22,151.0,22,26.0,1007.0,SE,27.71,0,0,Summer
39503,2014,7,4,23,156.0,22,25.0,1007.0,NE,1.79,0,0,Summer
39504,2014,7,5,0,168.0,22,25.0,1007.0,SE,0.89,0,0,Summer
39505,2014,7,5,1,172.0,21,24.0,1007.0,cv,0.89,0,0,Summer
39506,2014,7,5,2,174.0,21,23.0,1007.0,cv,1.78,0,0,Summer
39507,2014,7,5,3,169.0,21,24.0,1007.0,cv,2.67,0,0,Summer
39508,2014,7,5,4,158.0,21,23.0,1007.0,cv,3.56,0,0,Summer
39509,2014,7,5,5,152.0,21,23.0,1007.0,SE,1.79,0,0,Summer
39510,2014,7,5,6,149.0,22,23.0,1007.0,NE,0.89,0,0,Summer
39511,2014,7,5,7,148.0,22,24.0,1008.0,SE,1.79,0,0,Summer
39512,2014,7,5,8,125.0,22,25.0,1008.0,SE,3.58,0,0,Summer
39513,2014,7,5,9,112.0,23,26.0,1008.0,SE,5.37,0,0,Summer
39514,2014,7,5,10,105.0,23,27.0,1008.0,SE,8.5,0,0,Summer
39515,2014,7,5,11,114.0,23,29.0,1008.0,SE,10.29,0,0,Summer
39516,2014,7,5,12,96.0,22,29.0,1007.0,SE,12.08,0,0,Summer
39517,2014,7,5,13,80.0,22,30.0,1007.0,SE,15.21,0,0,Summer
39518,2014,7,5,14,71.0,22,31.0,1006.0,SE,18.34,0,0,Summer
39519,2014,7,5,15,67.0,22,31.0,1006.0,SE,21.47,0,0,Summer
39520,2014,7,5,16,74.0,21,31.0,1005.0,cv,4.02,0,0,Summer
39521,2014,7,5,17,70.0,21,31.0,1005.0,SE,4.02,0,0,Summer
39522,2014,7,5,18,77.0,21,30.0,1005.0,SE,7.15,0,0,Summer
39523,2014,7,5,19,77.0,22,29.0,1005.0,SE,11.17,0,0,Summer
39524,2014,7,5,20,91.0,22,28.0,1005.0,SE,12.96,0,0,Summer
39525,2014,7,5,21,107.0,22,27.0,1006.0,SE,14.75,0,0,Summer
39526,2014,7,5,22,157.0,22,27.0,1006.0,SE,15.64,0,0,Summer
39527,2014,7,5,23,184.0,23,26.0,1006.0,SE,17.43,0,0,Summer
39528,2014,7,6,0,182.0,23,26.0,1006.0,SE,20.56,0,0,Summer
39529,2014,7,6,1,207.0,23,26.0,1005.0,SE,23.69,0,0,Summer
39530,2014,7,6,2,233.0,23,25.0,1005.0,SE,25.48,0,0,Summer
39531,2014,7,6,3,212.0,23,25.0,1005.0,SE,28.61,0,0,Summer
39532,2014,7,6,4,209.0,22,24.0,1005.0,SE,30.4,0,0,Summer
39533,2014,7,6,5,237.0,22,24.0,1005.0,SE,33.53,0,0,Summer
39534,2014,7,6,6,252.0,23,24.0,1006.0,SE,35.32,0,0,Summer
39535,2014,7,6,7,233.0,23,25.0,1006.0,SE,37.11,0,0,Summer
39536,2014,7,6,8,240.0,22,25.0,1006.0,SE,40.24,0,0,Summer
39537,2014,7,6,9,218.0,23,26.0,1006.0,SE,42.03,0,0,Summer
39538,2014,7,6,10,217.0,22,27.0,1006.0,SE,43.82,0,0,Summer
39539,2014,7,6,11,196.0,23,28.0,1006.0,SE,46.95,0,0,Summer
39540,2014,7,6,12,180.0,23,29.0,1005.0,SE,50.08,0,0,Summer
39541,2014,7,6,13,157.0,23,30.0,1005.0,SE,51.87,0,0,Summer
39542,2014,7,6,14,153.0,23,30.0,1004.0,SE,55.0,0,0,Summer
39543,2014,7,6,15,153.0,24,30.0,1004.0,SE,58.13,0,0,Summer
39544,2014,7,6,16,150.0,24,30.0,1004.0,SE,62.15,0,0,Summer
39545,2014,7,6,17,158.0,24,30.0,1003.0,SE,66.17,0,0,Summer
39546,2014,7,6,18,168.0,23,30.0,1003.0,SE,69.3,0,0,Summer
39547,2014,7,6,19,167.0,23,29.0,1004.0,SE,72.43,0,0,Summer
39548,2014,7,6,20,184.0,23,28.0,1004.0,SE,74.22,0,0,Summer
39549,2014,7,6,21,194.0,23,28.0,1005.0,SE,76.01,0,0,Summer
39550,2014,7,6,22,181.0,23,27.0,1005.0,SE,79.14,0,0,Summer
39551,2014,7,6,23,153.0,23,27.0,1005.0,SE,80.93,0,0,Summer
39552,2014,7,7,0,139.0,22,26.0,1004.0,SE,82.72,0,0,Summer
39553,2014,7,7,1,133.0,22,25.0,1005.0,SE,84.51,0,0,Summer
39554,2014,7,7,2,130.0,21,25.0,1005.0,SE,86.3,0,0,Summer
39555,2014,7,7,3,116.0,21,25.0,1005.0,cv,0.89,0,0,Summer
39556,2014,7,7,4,114.0,21,24.0,1005.0,cv,1.78,0,0,Summer
39557,2014,7,7,5,99.0,21,24.0,1005.0,SE,1.79,0,0,Summer
39558,2014,7,7,6,94.0,21,24.0,1005.0,SE,3.58,0,0,Summer
39559,2014,7,7,7,84.0,22,25.0,1005.0,SE,6.71,0,0,Summer
39560,2014,7,7,8,80.0,22,26.0,1005.0,SE,9.84,0,0,Summer
39561,2014,7,7,9,80.0,22,27.0,1004.0,SE,12.97,0,0,Summer
39562,2014,7,7,10,88.0,22,28.0,1004.0,SE,14.76,0,0,Summer
39563,2014,7,7,11,103.0,22,29.0,1004.0,SE,16.55,0,0,Summer
39564,2014,7,7,12,132.0,23,30.0,1003.0,SE,19.68,0,0,Summer
39565,2014,7,7,13,151.0,23,31.0,1002.0,SE,22.81,0,0,Summer
39566,2014,7,7,14,165.0,23,31.0,1002.0,SE,27.73,0,0,Summer
39567,2014,7,7,15,182.0,23,30.0,1001.0,SE,32.65,0,0,Summer
39568,2014,7,7,16,191.0,23,31.0,1001.0,SE,35.78,0,0,Summer
39569,2014,7,7,17,193.0,23,31.0,1000.0,SE,40.7,0,0,Summer
39570,2014,7,7,18,192.0,23,31.0,1000.0,SE,43.83,0,0,Summer
39571,2014,7,7,19,189.0,23,29.0,1000.0,SE,46.96,0,0,Summer
39572,2014,7,7,20,188.0,22,28.0,1000.0,SE,50.09,0,0,Summer
39573,2014,7,7,21,223.0,22,28.0,1001.0,SE,53.22,0,0,Summer
39574,2014,7,7,22,239.0,22,27.0,1000.0,SE,56.35,0,0,Summer
39575,2014,7,7,23,235.0,21,27.0,1000.0,SE,58.14,0,0,Summer
39576,2014,7,8,0,196.0,21,27.0,1001.0,cv,0.89,0,0,Summer
39577,2014,7,8,1,180.0,21,26.0,1000.0,SE,1.79,0,0,Summer
39578,2014,7,8,2,192.0,21,25.0,1000.0,cv,0.89,0,0,Summer
39579,2014,7,8,3,187.0,21,25.0,1000.0,NE,1.79,0,0,Summer
39580,2014,7,8,4,164.0,21,24.0,1000.0,cv,0.89,0,0,Summer
39581,2014,7,8,5,156.0,22,24.0,1000.0,cv,1.78,0,0,Summer
39582,2014,7,8,6,163.0,21,25.0,1001.0,NW,0.89,0,0,Summer
39583,2014,7,8,7,144.0,22,26.0,1002.0,NE,1.79,0,0,Summer
39584,2014,7,8,8,137.0,21,27.0,1002.0,NE,3.58,0,0,Summer
39585,2014,7,8,9,131.0,22,28.0,1002.0,NE,5.37,0,0,Summer
39586,2014,7,8,10,115.0,20,30.0,1003.0,NW,4.92,0,0,Summer
39587,2014,7,8,11,68.0,20,32.0,1003.0,NE,3.13,0,0,Summer
39588,2014,7,8,12,26.0,15,34.0,1003.0,NW,5.81,0,0,Summer
39589,2014,7,8,13,16.0,17,34.0,1002.0,NW,10.73,0,0,Summer
39590,2014,7,8,14,15.0,16,32.0,1002.0,NE,4.02,0,0,Summer
39591,2014,7,8,15,10.0,14,32.0,1002.0,NW,3.13,0,0,Summer
39592,2014,7,8,16,13.0,14,32.0,1002.0,NE,3.13,0,0,Summer
39593,2014,7,8,17,11.0,14,32.0,1002.0,NW,1.79,0,0,Summer
39594,2014,7,8,18,8.0,17,30.0,1002.0,SE,0.89,0,0,Summer
39595,2014,7,8,19,10.0,17,29.0,1002.0,SE,1.78,0,0,Summer
39596,2014,7,8,20,16.0,18,28.0,1003.0,SE,2.67,0,0,Summer
39597,2014,7,8,21,49.0,17,26.0,1004.0,cv,0.89,0,0,Summer
39598,2014,7,8,22,45.0,19,24.0,1004.0,cv,1.78,0,0,Summer
39599,2014,7,8,23,42.0,19,24.0,1004.0,cv,2.67,0,0,Summer
39600,2014,7,9,0,55.0,20,23.0,1004.0,NE,0.89,0,0,Summer
39601,2014,7,9,1,53.0,19,24.0,1004.0,NE,1.78,0,0,Summer
39602,2014,7,9,2,85.0,18,23.0,1004.0,NW,1.79,0,0,Summer
39603,2014,7,9,3,37.0,18,23.0,1004.0,NW,3.58,0,0,Summer
39604,2014,7,9,4,19.0,18,22.0,1005.0,NW,6.71,0,0,Summer
39605,2014,7,9,5,21.0,18,22.0,1005.0,NW,8.5,0,0,Summer
39606,2014,7,9,6,16.0,17,22.0,1005.0,NW,11.63,0,0,Summer
39607,2014,7,9,7,17.0,17,24.0,1005.0,NW,14.76,0,0,Summer
39608,2014,7,9,8,17.0,16,25.0,1006.0,NW,17.89,0,0,Summer
39609,2014,7,9,9,16.0,15,27.0,1006.0,NW,22.81,0,0,Summer
39610,2014,7,9,10,11.0,15,28.0,1006.0,NE,3.13,0,0,Summer
39611,2014,7,9,11,11.0,13,30.0,1006.0,NE,7.15,0,0,Summer
39612,2014,7,9,12,14.0,14,30.0,1005.0,NW,3.13,0,0,Summer
39613,2014,7,9,13,9.0,13,31.0,1004.0,NE,1.79,0,0,Summer
39614,2014,7,9,14,8.0,12,31.0,1004.0,NE,3.58,0,0,Summer
39615,2014,7,9,15,10.0,12,31.0,1003.0,cv,0.89,0,0,Summer
39616,2014,7,9,16,14.0,14,30.0,1003.0,SE,1.79,0,0,Summer
39617,2014,7,9,17,14.0,16,30.0,1003.0,cv,0.89,0,0,Summer
39618,2014,7,9,18,22.0,13,30.0,1002.0,SE,3.13,0,0,Summer
39619,2014,7,9,19,32.0,13,30.0,1002.0,SE,7.15,0,0,Summer
39620,2014,7,9,20,36.0,15,30.0,1002.0,SE,8.94,0,0,Summer
39621,2014,7,9,21,29.0,14,30.0,1002.0,SE,12.07,0,0,Summer
39622,2014,7,9,22,31.0,14,29.0,1002.0,SE,13.86,0,0,Summer
39623,2014,7,9,23,35.0,17,29.0,1002.0,NW,1.79,0,0,Summer
39624,2014,7,10,0,34.0,19,24.0,1002.0,NW,2.68,0,0,Summer
39625,2014,7,10,1,28.0,19,24.0,1001.0,NE,0.89,0,0,Summer
39626,2014,7,10,2,52.0,19,23.0,1001.0,cv,0.89,0,0,Summer
39627,2014,7,10,3,70.0,19,22.0,1001.0,NE,0.89,0,0,Summer
39628,2014,7,10,4,52.0,18,22.0,1001.0,NW,0.89,0,0,Summer
39629,2014,7,10,5,39.0,18,21.0,1001.0,NW,2.68,0,0,Summer
39630,2014,7,10,6,31.0,19,22.0,1001.0,NW,4.47,0,0,Summer
39631,2014,7,10,7,25.0,17,25.0,1002.0,NW,7.6,0,0,Summer
39632,2014,7,10,8,25.0,17,28.0,1002.0,NW,10.73,0,0,Summer
39633,2014,7,10,9,28.0,14,31.0,1001.0,NW,12.52,0,0,Summer
39634,2014,7,10,10,28.0,14,33.0,1001.0,NW,14.31,0,0,Summer
39635,2014,7,10,11,25.0,14,34.0,1001.0,cv,1.79,0,0,Summer
39636,2014,7,10,12,15.0,12,35.0,1000.0,SE,1.79,0,0,Summer
39637,2014,7,10,13,17.0,10,36.0,999.0,SE,3.58,0,0,Summer
39638,2014,7,10,14,18.0,11,37.0,998.0,SE,7.6,0,0,Summer
39639,2014,7,10,15,35.0,11,38.0,998.0,SE,11.62,0,0,Summer
39640,2014,7,10,16,17.0,12,37.0,998.0,SE,16.54,0,0,Summer
39641,2014,7,10,17,17.0,12,36.0,997.0,SE,21.46,0,0,Summer
39642,2014,7,10,18,18.0,13,35.0,997.0,SE,26.38,0,0,Summer
39643,2014,7,10,19,24.0,13,34.0,997.0,SE,31.3,0,0,Summer
39644,2014,7,10,20,28.0,14,32.0,998.0,SE,36.22,0,0,Summer
39645,2014,7,10,21,31.0,15,31.0,998.0,SE,41.14,0,0,Summer
39646,2014,7,10,22,40.0,15,30.0,998.0,SE,46.95,0,0,Summer
39647,2014,7,10,23,42.0,16,29.0,999.0,SE,48.74,0,0,Summer
39648,2014,7,11,0,48.0,16,27.0,998.0,SE,49.63,0,0,Summer
39649,2014,7,11,1,52.0,18,25.0,998.0,cv,0.89,0,0,Summer
39650,2014,7,11,2,53.0,18,23.0,998.0,cv,1.78,0,0,Summer
39651,2014,7,11,3,58.0,18,22.0,999.0,NE,0.89,0,0,Summer
39652,2014,7,11,4,58.0,19,22.0,999.0,NE,2.68,0,0,Summer
39653,2014,7,11,5,64.0,18,23.0,1000.0,NW,1.79,0,0,Summer
39654,2014,7,11,6,61.0,18,23.0,1000.0,NW,4.92,0,0,Summer
39655,2014,7,11,7,41.0,15,28.0,1000.0,NW,8.94,0,0,Summer
39656,2014,7,11,8,35.0,14,29.0,1001.0,NE,4.02,0,0,Summer
39657,2014,7,11,9,18.0,13,31.0,1001.0,NE,8.04,0,0,Summer
39658,2014,7,11,10,11.0,13,32.0,1001.0,NE,11.17,0,0,Summer
39659,2014,7,11,11,13.0,14,33.0,1000.0,cv,0.89,0,0,Summer
39660,2014,7,11,12,12.0,14,34.0,1000.0,NE,3.13,0,0,Summer
39661,2014,7,11,13,9.0,14,35.0,999.0,SE,3.13,0,0,Summer
39662,2014,7,11,14,9.0,14,36.0,999.0,NE,4.92,0,0,Summer
39663,2014,7,11,15,16.0,12,34.0,999.0,NW,4.02,0,0,Summer
39664,2014,7,11,16,13.0,13,35.0,999.0,NE,3.13,0,0,Summer
39665,2014,7,11,17,16.0,13,35.0,999.0,cv,0.89,0,0,Summer
39666,2014,7,11,18,9.0,14,34.0,999.0,SE,1.79,0,0,Summer
39667,2014,7,11,19,18.0,14,32.0,999.0,SE,4.92,0,0,Summer
39668,2014,7,11,20,28.0,16,28.0,1000.0,cv,0.89,0,0,Summer
39669,2014,7,11,21,32.0,17,27.0,1000.0,cv,1.78,0,0,Summer
39670,2014,7,11,22,33.0,17,27.0,1001.0,cv,2.67,0,0,Summer
39671,2014,7,11,23,35.0,18,26.0,1001.0,cv,3.56,0,0,Summer
39672,2014,7,12,0,46.0,14,28.0,1002.0,NE,3.13,0,0,Summer
39673,2014,7,12,1,19.0,14,27.0,1002.0,cv,0.89,0,0,Summer
39674,2014,7,12,2,21.0,16,24.0,1002.0,NE,1.79,0,0,Summer
39675,2014,7,12,3,9.0,13,26.0,1003.0,NE,5.81,0,0,Summer
39676,2014,7,12,4,12.0,11,26.0,1003.0,NE,9.83,0,0,Summer
39677,2014,7,12,5,9.0,12,24.0,1003.0,NE,13.85,0,0,Summer
39678,2014,7,12,6,10.0,12,25.0,1003.0,NE,16.98,0,0,Summer
39679,2014,7,12,7,12.0,13,26.0,1004.0,NE,21.0,0,0,Summer
39680,2014,7,12,8,10.0,12,27.0,1004.0,NE,25.02,0,0,Summer
39681,2014,7,12,9,10.0,12,28.0,1004.0,NE,29.04,0,0,Summer
39682,2014,7,12,10,9.0,12,30.0,1004.0,NE,33.96,0,0,Summer
39683,2014,7,12,11,7.0,12,31.0,1004.0,NE,37.98,0,0,Summer
39684,2014,7,12,12,6.0,11,32.0,1003.0,NE,42.0,0,0,Summer
39690,2014,7,12,18,12.0,11,33.0,1000.0,SE,15.2,0,0,Summer
39691,2014,7,12,19,17.0,12,31.0,1000.0,SE,18.33,0,0,Summer
39692,2014,7,12,20,16.0,12,29.0,1001.0,SE,20.12,0,0,Summer
39693,2014,7,12,21,19.0,11,30.0,1002.0,cv,1.79,0,0,Summer
39694,2014,7,12,22,22.0,12,31.0,1002.0,SE,1.79,0,0,Summer
39695,2014,7,12,23,20.0,15,27.0,1003.0,SE,3.58,0,0,Summer
39696,2014,7,13,0,36.0,16,24.0,1003.0,SE,4.47,0,0,Summer
39697,2014,7,13,1,35.0,15,23.0,1002.0,NW,3.13,0,0,Summer
39698,2014,7,13,2,30.0,15,25.0,1002.0,NE,3.13,0,0,Summer
39699,2014,7,13,3,13.0,15,22.0,1003.0,NW,3.13,0,0,Summer
39700,2014,7,13,4,19.0,14,21.0,1003.0,NW,6.26,0,0,Summer
39701,2014,7,13,5,20.0,14,22.0,1003.0,NE,3.13,0,0,Summer
39702,2014,7,13,6,18.0,15,25.0,1003.0,cv,0.89,0,0,Summer
39703,2014,7,13,7,17.0,14,26.0,1004.0,NW,4.02,0,0,Summer
39704,2014,7,13,8,17.0,13,28.0,1004.0,NW,7.15,0,0,Summer
39705,2014,7,13,9,10.0,14,29.0,1004.0,NE,3.13,0,0,Summer
39706,2014,7,13,10,13.0,13,32.0,1003.0,NW,3.13,0,0,Summer
39707,2014,7,13,11,13.0,13,34.0,1003.0,NW,6.26,0,0,Summer
39708,2014,7,13,12,10.0,12,34.0,1002.0,NW,9.39,0,0,Summer
39709,2014,7,13,13,10.0,11,35.0,1001.0,cv,3.13,0,0,Summer
39710,2014,7,13,14,12.0,12,36.0,1001.0,cv,4.92,0,0,Summer
39711,2014,7,13,15,11.0,12,36.0,1000.0,cv,6.71,0,0,Summer
39712,2014,7,13,16,9.0,14,31.0,1001.0,NW,11.18,0,1,Summer
39713,2014,7,13,17,20.0,12,32.0,1000.0,NW,16.1,0,2,Summer
39714,2014,7,13,18,21.0,14,30.0,1000.0,SE,3.13,0,0,Summer
39715,2014,7,13,19,20.0,15,30.0,1001.0,SE,6.26,0,0,Summer
39716,2014,7,13,20,26.0,17,26.0,1001.0,NE,0.89,0,0,Summer
39717,2014,7,13,21,35.0,17,25.0,1002.0,cv,0.89,0,0,Summer
39718,2014,7,13,22,58.0,17,24.0,1002.0,cv,1.78,0,0,Summer
39719,2014,7,13,23,45.0,18,23.0,1002.0,cv,2.67,0,0,Summer
39720,2014,7,14,0,50.0,17,23.0,1003.0,NW,1.79,0,0,Summer
39721,2014,7,14,1,58.0,18,22.0,1002.0,cv,0.89,0,0,Summer
39722,2014,7,14,2,44.0,18,22.0,1002.0,NW,0.89,0,0,Summer
39723,2014,7,14,3,46.0,17,21.0,1002.0,NW,2.68,0,0,Summer
39724,2014,7,14,4,31.0,17,21.0,1002.0,NW,3.57,0,0,Summer
39725,2014,7,14,5,23.0,17,20.0,1003.0,NW,6.7,0,0,Summer
39726,2014,7,14,6,21.0,17,22.0,1003.0,NW,9.83,0,0,Summer
39727,2014,7,14,7,24.0,17,24.0,1003.0,NW,11.62,0,0,Summer
39728,2014,7,14,8,19.0,16,27.0,1003.0,NE,3.13,0,0,Summer
39729,2014,7,14,9,22.0,16,29.0,1003.0,NE,6.26,0,0,Summer
39730,2014,7,14,10,18.0,14,31.0,1003.0,NE,9.39,0,0,Summer
39731,2014,7,14,11,19.0,14,33.0,1003.0,cv,1.79,0,0,Summer
39732,2014,7,14,12,21.0,14,34.0,1002.0,cv,3.58,0,0,Summer
39733,2014,7,14,13,22.0,15,35.0,1002.0,SE,3.13,0,0,Summer
39734,2014,7,14,14,29.0,14,35.0,1002.0,SE,7.15,0,0,Summer
39735,2014,7,14,15,36.0,14,36.0,1001.0,SE,10.28,0,0,Summer
39736,2014,7,14,16,39.0,15,36.0,1001.0,SE,13.41,0,0,Summer
39737,2014,7,14,17,36.0,15,36.0,1000.0,SE,16.54,0,0,Summer
39738,2014,7,14,18,42.0,15,35.0,1001.0,SE,19.67,0,0,Summer
39739,2014,7,14,19,38.0,18,32.0,1001.0,SE,20.56,0,0,Summer
39740,2014,7,14,20,36.0,18,29.0,1001.0,cv,0.89,0,0,Summer
39741,2014,7,14,21,30.0,15,31.0,1002.0,NW,5.81,0,0,Summer
39742,2014,7,14,22,15.0,13,29.0,1002.0,NE,4.02,0,0,Summer
39743,2014,7,14,23,19.0,16,28.0,1002.0,NE,7.15,0,0,Summer
39744,2014,7,15,0,30.0,17,28.0,1003.0,SE,3.13,0,0,Summer
39745,2014,7,15,1,60.0,17,27.0,1005.0,SE,10.28,0,0,Summer
39746,2014,7,15,2,40.0,15,26.0,1004.0,SE,18.33,0,0,Summer
39747,2014,7,15,3,29.0,15,26.0,1004.0,SE,23.25,0,0,Summer
39748,2014,7,15,4,35.0,15,25.0,1004.0,SE,26.38,0,0,Summer
39749,2014,7,15,5,40.0,16,24.0,1004.0,SE,30.4,0,0,Summer
39750,2014,7,15,6,42.0,17,23.0,1004.0,cv,0.89,0,0,Summer
39751,2014,7,15,7,37.0,16,25.0,1004.0,cv,1.78,0,0,Summer
39752,2014,7,15,8,44.0,17,26.0,1004.0,NW,3.13,0,0,Summer
39753,2014,7,15,9,49.0,17,27.0,1004.0,NE,1.79,0,0,Summer
39754,2014,7,15,10,50.0,18,29.0,1004.0,SE,3.13,0,0,Summer
39755,2014,7,15,11,52.0,18,30.0,1004.0,SE,7.15,0,0,Summer
39756,2014,7,15,12,50.0,17,31.0,1004.0,SE,10.28,0,0,Summer
39757,2014,7,15,13,52.0,17,31.0,1004.0,SE,15.2,0,0,Summer
39758,2014,7,15,14,50.0,17,31.0,1003.0,SE,20.12,0,0,Summer
39759,2014,7,15,15,55.0,17,32.0,1003.0,SE,24.14,0,0,Summer
39760,2014,7,15,16,57.0,17,32.0,1002.0,SE,29.06,0,0,Summer
39761,2014,7,15,17,45.0,17,32.0,1002.0,SE,33.98,0,0,Summer
39762,2014,7,15,18,51.0,17,31.0,1002.0,SE,38.9,0,0,Summer
39763,2014,7,15,19,49.0,17,30.0,1002.0,SE,42.92,0,0,Summer
39764,2014,7,15,20,54.0,18,30.0,1003.0,SE,47.84,0,0,Summer
39765,2014,7,15,21,62.0,20,28.0,1003.0,SE,51.86,0,1,Summer
39766,2014,7,15,22,73.0,21,26.0,1003.0,SE,53.65,0,2,Summer
39767,2014,7,15,23,81.0,20,27.0,1004.0,SE,56.78,0,0,Summer
39768,2014,7,16,0,93.0,20,27.0,1004.0,cv,1.79,0,0,Summer
39769,2014,7,16,1,108.0,20,24.0,1003.0,NE,1.79,0,0,Summer
39770,2014,7,16,2,112.0,20,24.0,1003.0,SE,1.79,0,0,Summer
39771,2014,7,16,3,113.0,21,24.0,1003.0,SE,3.58,0,0,Summer
39772,2014,7,16,4,85.0,21,24.0,1003.0,cv,0.89,0,0,Summer
39773,2014,7,16,5,90.0,21,24.0,1003.0,SE,1.79,0,0,Summer
39774,2014,7,16,6,85.0,21,24.0,1004.0,cv,0.89,0,0,Summer
39775,2014,7,16,7,121.0,21,25.0,1004.0,NE,1.79,0,0,Summer
39776,2014,7,16,8,130.0,21,26.0,1004.0,SE,1.79,0,0,Summer
39777,2014,7,16,9,133.0,22,27.0,1004.0,cv,0.89,0,0,Summer
39778,2014,7,16,10,148.0,21,27.0,1005.0,cv,1.78,0,0,Summer
39779,2014,7,16,11,160.0,22,27.0,1004.0,SE,1.79,0,1,Summer
39780,2014,7,16,12,159.0,21,27.0,1005.0,cv,0.89,0,2,Summer
39781,2014,7,16,13,172.0,23,26.0,1003.0,NE,1.79,0,3,Summer
39782,2014,7,16,14,142.0,22,29.0,1002.0,NW,1.79,0,0,Summer
39783,2014,7,16,15,146.0,22,30.0,1002.0,SE,3.13,0,0,Summer
39784,2014,7,16,16,134.0,22,31.0,1002.0,SE,6.26,0,0,Summer
39785,2014,7,16,17,111.0,21,28.0,1002.0,SE,13.41,0,0,Summer
39786,2014,7,16,18,90.0,20,27.0,1002.0,SE,17.43,0,0,Summer
39787,2014,7,16,19,60.0,20,26.0,1003.0,SE,21.45,0,1,Summer
39788,2014,7,16,20,60.0,21,24.0,1004.0,SE,24.58,0,2,Summer
39789,2014,7,16,21,70.0,20,24.0,1005.0,SE,26.37,0,0,Summer
39790,2014,7,16,22,80.0,21,23.0,1005.0,cv,0.89,0,0,Summer
39791,2014,7,16,23,74.0,20,22.0,1006.0,NW,1.79,0,0,Summer
39792,2014,7,17,0,64.0,19,22.0,1004.0,cv,0.89,0,0,Summer
39793,2014,7,17,1,82.0,20,23.0,1006.0,NE,3.13,0,0,Summer
39794,2014,7,17,2,111.0,20,23.0,1005.0,SE,1.79,0,0,Summer
39795,2014,7,17,3,112.0,20,23.0,1005.0,NE,1.79,0,0,Summer
39796,2014,7,17,4,128.0,20,23.0,1005.0,SE,1.79,0,0,Summer
39797,2014,7,17,5,126.0,20,23.0,1006.0,cv,0.89,0,0,Summer
39798,2014,7,17,6,147.0,21,23.0,1006.0,cv,1.34,0,0,Summer
39799,2014,7,17,7,135.0,20,24.0,1006.0,cv,2.23,0,0,Summer
39800,2014,7,17,8,142.0,21,24.0,1006.0,cv,3.12,0,0,Summer
39801,2014,7,17,9,144.0,21,26.0,1006.0,NE,1.79,0,0,Summer
39802,2014,7,17,10,142.0,21,26.0,1006.0,SE,1.79,0,0,Summer
39803,2014,7,17,11,139.0,21,28.0,1006.0,SE,3.58,0,0,Summer
39804,2014,7,17,12,129.0,21,28.0,1006.0,SE,5.37,0,0,Summer
39805,2014,7,17,13,132.0,21,29.0,1005.0,SE,9.39,0,0,Summer
39806,2014,7,17,14,130.0,22,28.0,1005.0,SE,14.31,0,0,Summer
